Unnamed: 5,A Index,B Index,C Index,D Index 
2006-08-29 00:00:00,0.0005588153115394512,0.0015600624024958432,0.00041291980179858356,-0.000983694498299048
2006-08-30 00:00:00,9.308386856554662e-05,0.0010384215991694479,0.0015684476037607364,0.0002125220100184233
2006-08-31 00:00:00,-0.00037230081906169943,-0.001333728512151744,0.0009066266163595404,0.0015792558647609312
2006-09-01 00:00:00,-9.310986964627954e-05,0.0013355097195431043,0.0020677981609404927,-0.0003278555520310755
2006-09-04 00:00:00,0.0,0.0,0.0,0.0
2006-09-05 00:00:00,-0.0016761337182233937,0.002445168938944864,-0.000976981583440506,0.00036055981234928147
2006-09-06 00:00:00,-0.003357895718682946,-0.008500258703525776,-0.004542380316961303,-0.0004561898175240442
2006-09-07 00:00:00,-0.00028076743097804613,-0.0032801550618756226,-0.001211932021631279,-0.003192124938625862
2006-09-08 00:00:00,0.00159146227298268,0.0029917726252806087,0.0013512892402445242,-0.0011773531712447882
2006-09-11 00:00:00,-0.0037386671651555847,0.0017897091722596237,-0.0003488414790877581,-0.0034266347346362247
2006-09-12 00:00:00,0.004597054132657874,0.011240136965907421,0.0051793487244475855,0.002555344565853046
2006-09-13 00:00:00,0.00046694060515495295,0.0033124769966876855,0.0024666995559941007,0.0016372446403312146
2006-09-14 00:00:00,-0.0028936805750023886,-0.0001467351430668451,-0.0006926217556139092,-0.0008880621082593132
2006-09-15 00:00:00,0.002621231979030192,0.004182565306721342,0.0005015868383613231,0.00015237453661098854
2006-09-18 00:00:00,0.0006535947712418277,0.00073072707343802,-0.00043752905466376557,0.0001710611336407375
2006-09-19 00:00:00,0.0035457684053372684,-0.00372398685651687,0.0007751301762739526,-0.0014150215426674828
2006-09-20 00:00:00,0.0035332403533241408,0.005277044854881341,0.002934101180930293,0.002468088465817919
2006-09-21 00:00:00,0.003984063745019917,-0.006124234470691214,0.0003815892282810207,0.000854930164018386
2006-09-22 00:00:00,0.005352528608342455,-0.0013937793427230005,-0.00045409961129072585,-0.0011616051489382606
2006-09-25 00:00:00,0.004406095098219209,0.006317490633952927,0.004225044976285286,0.0024567613343153827
2006-09-26 00:00:00,9.139097057220269e-05,0.0043068837141397864,0.002207685278177385,0.0031992818264943157
2006-09-27 00:00:00,-0.0006396783331811262,0.0025439744148858523,-0.000279866747316615,0.00160516094426999
2006-09-28 00:00:00,-0.002743233357717645,-0.001522511418835748,-2.7091460771511144e-05,-0.00014978701744217116
2006-09-29 00:00:00,-0.0011003117549972519,-0.001379610804530862,-0.0011649643737638993,-0.0004719660767753542
2006-10-02 00:00:00,-0.0007343491830364979,-0.005162509997818754,-0.0019981194170193284,-0.0009211663331942788
2006-10-03 00:00:00,-0.001286055484107984,-0.0008770647566145318,0.0007428680140966204,-0.0013123289889955814
2006-10-04 00:00:00,0.0018395879323032105,0.008119970738844184,0.008165482279455016,0.00357792097733145
2006-10-05 00:00:00,-0.0008262945280940182,0.006603294390827852,-0.0005926351612237646,0.0020769752458460466
2006-10-06 00:00:00,-0.005237526417348093,-0.002378892733564064,-0.003423149836928596,-0.0008446660462756439
2006-10-09 00:00:00,0.0,0.0001445191126527856,0.0006401009736747287,0.000151480473571608
2006-10-10 00:00:00,-0.0002771106595234052,0.003395708402571973,-0.002216395923993919,0.00011441988128124692
2006-10-11 00:00:00,-0.0007391665896701038,-0.002160138248847754,-0.0019865456679760696,-0.0006666014173215551
2006-10-12 00:00:00,0.0017568192325474463,0.006927406552171833,0.004505767925808701,0.003499344865465659
2006-10-13 00:00:00,-0.0002769060365516163,0.0030815536763653117,-0.00010808571196974093,0.0004734811016413598
2006-10-16 00:00:00,0.002123534299695251,0.00542973494320198,0.0016574934015549658,0.0009333313998785009
2006-10-17 00:00:00,-0.0005527915975677145,-0.0026291480139272183,-0.0010252259544044628,-0.002488538498922055
2006-10-18 00:00:00,0.002488938053097245,-0.0007836990595612159,0.0009092464057760541,0.0016180535429828335
2006-10-19 00:00:00,-9.19540229885607e-05,0.003707664884135653,-0.0006925581479015896,-0.000362501763076839
2006-10-20 00:00:00,-0.0003678499172337091,-0.0024152873481565473,0.000270014850816791,0.0007358157665011689
2006-10-23 00:00:00,-0.0024839006439741906,-0.0007120985544398772,-0.0007558374949384605,0.0015272104361574446
2006-10-24 00:00:00,0.0003689015954992936,0.0031354664006271182,0.0006933751159377,0.0007736241528619736
2006-10-25 00:00:00,0.0058080575274268575,0.0055409533281238765,0.0043553379886256405,0.0012594541226087497
2006-10-26 00:00:00,0.00403299725022932,0.005934298834334051,0.004435006988495971,0.0022222805785152566
2006-10-27 00:00:00,-0.00091290852656567,-0.0006320668586274891,-0.00032112178543708403,-0.0018118754483016364
2006-10-30 00:00:00,0.00164473684210531,-0.0016865776528461884,0.0001963041286328071,-0.0015211680575707431
2006-10-31 00:00:00,0.005291005291005346,0.004716317049134,0.0027923242307725804,0.0009615441492043519
2006-11-01 00:00:00,0.0019056261343011194,0.0010509353324459347,-0.0003380602458942228,-0.0010138058824379348
2006-11-02 00:00:00,-0.0020831446426953226,-0.000769876819708748,-0.0018421614694575927,-0.0022156786707242526
2006-11-03 00:00:00,-0.0014521691777092949,-0.0030118372207046384,-0.0053227057533365985,-0.0010394852900974527
2006-11-06 00:00:00,0.0036357025995275016,0.002107629619221507,0.004607220967337122,0.0049001603053384635
2006-11-07 00:00:00,0.0028074624162288675,0.0044167134043748835,0.0020878316886452364,0.0027455653607293407
2006-11-08 00:00:00,0.002077124537162467,0.002931527884413976,0.000997222024360811,-0.0003769396687117732
2006-11-09 00:00:00,0.0009913482335976997,0.0013222910432180157,-0.0005336938731942409,0.00024222268775520028
2006-11-10 00:00:00,0.0046817322409291595,0.0029190992493746126,0.0026965932149085603,-0.0015518132849877686
2006-11-13 00:00:00,0.001433820234788108,-0.0020790020790021346,-0.0014644927086014947,0.0005945517558285651
2006-11-14 00:00:00,0.005011185682326724,0.007847222222222117,0.005199907557198902,0.0023486235166330083
2006-11-15 00:00:00,0.0005342355978987801,0.0008268448976780363,-0.0011141864228425558,0.0014176368666629635
2006-11-16 00:00:00,-0.005339503426181391,-0.006333907056798482,-0.0007082090278945907,-0.0008295369995691138
2006-11-17 00:00:00,0.0008946944618413166,0.0006928566479595943,0.0007175698301751243,-0.00047357484997467836
2006-11-20 00:00:00,0.0012514525788862585,0.0015924669390015023,0.004089870930047423,0.00024049395366820825
2006-11-21 00:00:00,0.004999553611284568,0.00566846398451526,0.0036500211595429377,0.001574595309404625
2006-11-22 00:00:00,0.0015101714488763296,0.0028869947759142534,0.0014933501994061071,0.0002759363898128253
2006-11-23 00:00:00,0.0,0.0,0.0,0.0
2006-11-24 00:00:00,-0.00017739932588256568,-0.00034270047978079976,0.0005789067433865647,-0.002975117142792083
2006-11-27 00:00:00,0.0013307310149042184,-0.01241001028453892,-0.008380524922418697,-0.004769682298081501
2006-11-28 00:00:00,0.0011517675201559996,0.00534573729519594,0.0020863169433686934,0.001460371165622032
2006-11-29 00:00:00,-0.00035398230088501403,0.01049651267177687,0.004349206909328274,0.0052620076875975474
2006-11-30 00:00:00,0.003009915014164255,0.003006902207339568,0.0036188920217483656,0.0015988029542275406
2006-12-01 00:00:00,-0.008737864077669855,-0.002248415888805644,0.0008577004874890104,-0.0015714825774659769
2006-12-04 00:00:00,0.0015136675273796918,0.009013930620049182,0.005377895537658439,0.0016333629062108557
2006-12-05 00:00:00,8.890469416766855e-05,0.002977801840822858,-0.00127857217409455,0.0027015383452246855
2006-12-06 00:00:00,-8.889679082579871e-05,-0.0023616734143049323,-0.001924667973002392,-0.0014358551690786259
2006-12-07 00:00:00,0.0002667140825036718,-0.0036523503550895953,-0.0024693727967609602,-0.0011821015761137588
2006-12-08 00:00:00,-0.0007999288952093009,0.0003394202701785254,-0.0017407125549986358,-0.001434407933624704
2006-12-11 00:00:00,0.004447607187333169,0.0014929424538545621,0.002208163193775148,0.002620363783505164
2006-12-12 00:00:00,-0.000708466170740385,-0.0038623119663913075,-0.0006644866840366248,0.0007843800956226499
2006-12-13 00:00:00,-0.0031017369727047717,0.0007482484184750948,-0.0024234894748814684,0.0004331848190184395
2006-12-14 00:00:00,0.00017779358165181947,0.004961935834692621,0.001412020592697738,0.0019159803291819433
2006-12-15 00:00:00,-0.0011554528486357185,0.0005410889414947384,-0.0005342348180973344,-8.50062586669198e-05
2006-12-18 00:00:00,-0.0003559352197899379,-0.0062867572500507896,-0.0036277284636483387,-0.0017054613701318333
2006-12-19 00:00:00,-0.0010681858643404318,-0.0006802721088434716,-0.0006771790654929166,-0.0013586391246463991
2006-12-20 00:00:00,8.91106754590254e-05,-0.00013614703880193701,0.0011616650532428885,0.0011717117537011212
2006-12-21 00:00:00,0.001425643767263729,-0.0023148148148148806,-0.0020305550183716825,-0.0009154663091494042
2006-12-22 00:00:00,-0.0044487943767238525,-0.00409444520267499,-0.005804582008438142,-0.004623826797500397
2006-12-25 00:00:00,0.0,0.0,0.0,0.0
2006-12-26 00:00:00,0.0027705782464921835,0.003700150746882125,0.0037919058756821222,0.0022366771907962324
2006-12-27 00:00:00,-0.0004456327985739028,0.0050518842162752264,0.0024536628420124273,0.001960960831666636
2006-12-28 00:00:00,-0.002674988854213245,-0.0017660643934247489,-0.0016904682244801572,-0.002004651259694623
2006-12-29 00:00:00,-0.00026821636119800374,-0.001020685900925411,-0.0018785387966767653,-0.0015533167324374153
2007-01-01 00:00:00,0.0,0.0,0.0,0.0
2007-01-02 00:00:00,0.0,0.0,0.0,0.0
2007-01-03 00:00:00,0.0008942944017171772,-0.0002043457530140902,-0.0005831779664762227,0.0017373770637478803
2007-01-04 00:00:00,0.0014295925661185205,0.0020438751873552707,0.003960851229366957,0.0008127180592343297
2007-01-05 00:00:00,-0.0038365453247679593,-0.004963285286918806,-0.007758354982167148,-0.005380047745887073
2007-01-08 00:00:00,0.002060008956560555,0.002323197813460798,0.001322399133784291,0.0008085875404131304
2007-01-09 00:00:00,8.938148015724678e-05,0.0019769582111937023,0.00227790432801811,-0.00026058171266341024
2007-01-10 00:00:00,-0.0009831084100455634,0.0013607293509321217,0.0029536611248675015,-0.0016477248168575986
2007-01-11 00:00:00,-0.0009840758633029578,0.002649816551161699,0.004276367996896235,0.0028948373105366354
2007-01-12 00:00:00,0.000268648697053786,0.002371755776919393,0.003283610918445312,0.0015305611861458068
2007-01-15 00:00:00,0.0,0.0,0.0,0.0
2007-01-16 00:00:00,0.0010743061772604534,0.0005408328826392861,0.0022927550690012843,0.0005009172598322564
2007-01-17 00:00:00,-0.0020568771239490857,0.0006081081081081852,0.0004627406469639439,-0.000551581701325965
2007-01-18 00:00:00,8.961376467420124e-05,-0.003916537240867157,-0.00272279819876442,-0.001327792266148986
2007-01-19 00:00:00,0.0022401433691756623,0.005491153142159977,0.004602891245755858,0.0021352708818374033
2007-01-22 00:00:00,0.00017881090746540984,-0.0020226537216827545,-0.0035016811553805205,-0.0013835004519217042
2007-01-23 00:00:00,0.0,0.003985947844885818,0.003907342657342605,0.0005195314414545571
2007-01-24 00:00:00,0.0003575578796817247,0.006459861382140941,0.00663491427725571,0.00381967577170772
2007-01-25 00:00:00,-0.007148601554820777,-0.006351541084442025,-0.0050688095217499285,-0.0048306035391458835
2007-01-26 00:00:00,0.000360003600035963,0.0008747140357958649,0.00046077740973538006,-0.0016528882391249056
2007-01-29 00:00:00,-0.00044984255510582827,0.0010084033613446675,2.6069727832034317e-05,-7.466029565461607e-05
2007-01-30 00:00:00,0.0026102610261027337,0.004701141705842682,0.003536700875051091,0.003036412056049098
2007-01-31 00:00:00,0.002962563964449272,0.005949197860962707,0.005446547633479515,0.0013941145511604525
2007-02-01 00:00:00,8.950948800579006e-05,0.004319223868695543,0.003634328036859813,0.003002791520194892
2007-02-02 00:00:00,0.0014320236283897891,0.0012571126108245068,-0.00015445738263375475,0.0012079226201389126
2007-02-05 00:00:00,-0.0002681204754669819,-0.001057292010837374,0.0004720260215071992,4.350547649534242e-05
2007-02-06 00:00:00,0.00026819238333630757,0.00396904147648347,0.0038773654502719523,0.0005584042106274723
2007-02-07 00:00:00,0.00044686745911159953,0.004809909731831041,0.004434911899919625,0.000807936335914583
2007-02-08 00:00:00,-0.0012506700017866912,-0.001180327868852471,-0.0010464077587306608,-0.0010160756525708914
2007-02-09 00:00:00,-0.002504472271914193,-0.005908613445378186,-0.006421283916131504,-0.0012059915320961068
2007-02-12 00:00:00,-0.0025107604017217122,-0.006736230352661354,-0.0052799396578325775,-0.0031440430522042817
2007-02-13 00:00:00,0.0026968716289106354,0.007646276595744794,0.0061524144349085486,0.0033019436811621006
2007-02-14 00:00:00,0.005289582212659072,0.0056087099967008225,0.004401966325813911,0.004274826024522227
2007-02-15 00:00:00,0.0022295549808257764,0.003740157480314865,0.002063437926330236,0.0007285248536319511
2007-02-16 00:00:00,-0.0011567894643174093,-0.0009805844283192755,-0.0002382532632188017,-0.0002055970233688642
2007-02-19 00:00:00,0.0,0.0,0.0,0.0
2007-02-20 00:00:00,0.0008017817371936964,0.002028530297081499,0.0010553730403255468,0.00047012507137567106
2007-02-21 00:00:00,-0.0011572013530355418,0.0005877359106640778,0.0007821932017206823,-8.725868126924219e-05
2007-02-22 00:00:00,-0.0006238303181533844,0.0,-0.0004842409311017759,0.00024822413087610684
2007-02-23 00:00:00,-0.001961833422507553,-0.001957968933559706,-0.0007819605109942174,0.00017255050979958497
2007-02-26 00:00:00,0.0008934953538242141,0.001111692388176877,-0.00010207466761924522,0.0016496084360702046
2007-02-27 00:00:00,-0.003927870023210156,-0.015089163237311354,-0.022705424971714017,-0.01512908392696899
2007-02-28 00:00:00,0.0023301666965407364,0.00417827298050133,0.004091225626740913,-0.0017966385894128134
2007-03-01 00:00:00,-0.00026824034334760327,-0.0005944125222905328,-0.002201993931512769,-0.0034639175798901745
2007-03-02 00:00:00,-0.00035774975404712084,-0.004692043351837039,-0.00501320636685898,-0.005116157179937408
2007-03-05 00:00:00,-0.004652411201574669,-0.0057101122103446755,-0.004313694670753376,-0.0035110407505750674
2007-03-06 00:00:00,0.005123595505617917,0.008213689482470699,0.006375794781846134,0.005592295119095203
2007-03-07 00:00:00,0.0012520121624037817,0.0005961054444296732,-0.0007843000557725688,0.002531598751174924
2007-03-08 00:00:00,0.0017863522686674127,0.0028463626133581332,0.0027908112539463126,0.0016865450597405296
2007-03-09 00:00:00,-0.006597717546362292,-0.007062706270626995,-0.0002956984571497179,-0.005132013027670745
2007-03-12 00:00:00,0.0019745108598097083,0.0028584723791797995,0.0012179420259597062,0.0014662979546531396
2007-03-13 00:00:00,0.0018810462199927436,-0.0037783375314862644,-0.006273460308633405,0.0010443133441724317
2007-03-14 00:00:00,0.0008940545373268272,0.004058819615410325,0.0019236486368323646,0.0012094011486014633
2007-03-15 00:00:00,-0.0019651630192050185,-0.0022531477799867528,0.0005148971078492437,0.0015379174029679366
2007-03-16 00:00:00,-0.0017005280587129024,-0.002789585547290252,-0.001081599720877513,0.0008838488460642946
2007-03-19 00:00:00,0.0012551551013089135,0.003929665645397762,0.003361828834886005,-0.0015867634362397576
2007-03-20 00:00:00,0.003133954154727725,0.004246002786439496,0.0021843942004768913,0.0007791775333634288
2007-03-21 00:00:00,0.010532892975095853,0.008257911078813462,0.005983136066413763,0.00039060059773743383
2007-03-22 00:00:00,-0.004681565232753204,0.0015070108766870316,-0.0009840650518793126,0.0019851064431164467
2007-03-23 00:00:00,-0.0015086971955982076,-0.0005233889434084205,-4.3203262710345136e-05,-0.004499625741874125
2007-03-26 00:00:00,0.0015998577904186018,0.001374615434967419,-6.912820690063715e-05,0.00214894332087856
2007-03-27 00:00:00,-0.001064868222557469,-0.0020917767028368894,-0.0014690759512266949,-0.0009738609410745447
2007-03-28 00:00:00,-0.0015101714488761075,-0.0017686361849863497,-0.002604955473435533,0.0008405352570641789
2007-03-29 00:00:00,0.000355871886120962,-0.0003281055187347448,0.0007201860335970256,0.0006037301050214605
2007-03-30 00:00:00,-0.0011561721807186176,-0.0020349218852566686,-1.7341391299829922e-05,0.0007387616540637243
2007-04-02 00:00:00,0.0008903926631644854,0.0016444122870487021,0.00015607522826011078,-0.00016091013398900067
2007-04-03 00:00:00,0.00035584022773771373,0.0035460992907800915,0.002860932664048521,0.0001826131281761345
2007-04-04 00:00:00,0.001422854602045387,0.0012432927627272772,0.0008039627583702469,0.004157959099500674
2007-04-05 00:00:00,-0.0002664061806233464,0.001829945755179363,0.0005182689816014552,0.00018051568622445835
2007-04-06 00:00:00,0.0,0.0,0.0,0.0
2007-04-09 00:00:00,-0.0031977260614673986,-0.0037184421684388624,-0.0013554346887679758,-0.0005296786812176713
2007-04-10 00:00:00,-0.00017822135091782876,0.0032084861183867552,0.0013399842659911343,0.00233705548020513
2007-04-11 00:00:00,-0.002852049910873511,-0.00456889236994984,-0.0022188071968780587,-0.0004262427129140267
2007-04-12 00:00:00,0.0018770110833035147,0.005114418726640979,0.001808412144915117,3.918142173708894e-05
2007-04-13 00:00:00,-0.0015166384155589352,0.0005871224476483583,0.0004577647262049567,0.0009501122503752235
2007-04-16 00:00:00,0.003752680486061477,0.006389359760073043,0.0035223122944239016,0.0017418500012720273
2007-04-17 00:00:00,0.0038276660138862884,0.0013604560767037643,0.001479684448688623,0.0006330090789912202
2007-04-18 00:00:00,0.001684845260264245,-0.0001293912143364162,0.0002662932833961129,-0.00023234699754959287
2007-04-19 00:00:00,-0.0001770538243626163,-0.0030410870268521295,-0.0002576345711242656,-0.0011392205648190767
2007-04-20 00:00:00,0.0020364795466620844,0.007398753894080956,0.002654319927156479,0.002520223046582837
2007-04-23 00:00:00,-0.00026508792082713395,-0.001095219688184379,-0.00039409542249602136,0.00029773997159110444
2007-04-24 00:00:00,0.0017677214071063485,0.0009674298613349119,0.001379877782253791,-0.0012737917987304392
2007-04-25 00:00:00,0.0007058408328921573,0.008956185567010388,0.002499186908368811,0.0014446043053113478
2007-04-26 00:00:00,-0.003174043378592839,-0.0008940545373268272,-0.00036711346367290787,-0.0004548487855211558
2007-04-27 00:00:00,-0.000707588890854427,-0.0011505273250238535,-0.0004270328900731757,0.00038484716301989685
2007-04-30 00:00:00,-0.0013276686139139793,-0.008190951558200599,-0.0021018993993351387,-0.0007635497590757767
2007-05-01 00:00:00,-0.0017725782150137537,0.0025808116652685786,0.0007706073241944278,7.153587524144633e-05
2007-05-02 00:00:00,0.0030187339074847497,0.00662848317137521,0.002130371916735818,0.0007439198855507811
2007-05-03 00:00:00,-0.0020359387447995703,0.003388313514895769,0.0006744642704685777,0.0013814667720204454
2007-05-04 00:00:00,0.0013304949441192981,0.00273972602739736,0.001544250014930748,0.0011161076394972103
2007-05-07 00:00:00,0.00035432722118877713,0.0009531071292414595,2.5555839509250333e-05,-2.4630701521144438e-05
2007-05-08 00:00:00,-0.0021252103072700868,-0.001523519329651557,-0.00012777593212554006,-0.0006624525523221125
2007-05-09 00:00:00,-0.00053243411127879,0.0013986903172484855,7.667535654043434e-05,6.68080662631354e-05
2007-05-10 00:00:00,-0.0038178105300541443,-0.01231667830613925,-0.004412754393586904,-0.0016811159185202706
2007-05-11 00:00:00,0.0040106951871659025,0.012148871890467428,0.003311399943526361,0.002721471166633238
2007-05-14 00:00:00,-0.0021304926764315057,-0.0039375079385240985,-0.0020638602715424836,-0.0009815799874305364
2007-05-15 00:00:00,0.0016902410817543068,-0.0011476664116297774,-0.0019655767685919923,2.0753413774610152e-05
2007-05-16 00:00:00,0.000710479573712286,0.004085280224690457,0.003485066447458607,0.001042188869007754
2007-05-17 00:00:00,-0.0007987220447284171,6.357279084556744e-05,-0.001843144951404141,-0.0005286501152536038
2007-05-18 00:00:00,0.0030198063771205153,0.005403343716229081,0.0017952553964522,0.003044586961622908
2007-05-21 00:00:00,-0.0003542017178783663,0.0016439049064238542,0.0007509493535862166,0.00029597365963662803
2007-05-22 00:00:00,0.0004429090264859159,-0.001388713546269349,-0.0009976720984370413,-0.000297824203610908
2007-05-23 00:00:00,0.0021250221356472476,-0.0006321112515802474,-0.0011949878794085267,0.0004168196082283693
2007-05-24 00:00:00,-0.0039759674854215055,-0.008855154965211942,-0.004597661858207536,-0.003439105419175026
2007-05-25 00:00:00,0.0014193205003103504,0.005934907466496497,0.00212057212520822,0.0006767123447501966
2007-05-28 00:00:00,0.0,0.0,0.0,0.0
2007-05-29 00:00:00,-0.0007086544423775543,-0.0008881558079044671,-0.00025701434996783235,0.0012249019786927384
2007-05-30 00:00:00,-0.0001772892474071197,0.005524160264143818,0.0036591113586699198,0.0013877315473755925
2007-05-31 00:00:00,0.0002659810266867346,-0.0014523869664058164,4.2690527825683944e-05,0.0007617100811263544
2007-06-01 00:00:00,0.004431838326537818,0.0018971732119144047,0.00048665124181446195,0.002033554291380524
2007-06-04 00:00:00,-0.0017649135192374654,0.0012623871741461734,0.0007168214090662595,-0.00012369842838555467
2007-06-05 00:00:00,0.0007072135785006761,-0.0020803126772992453,-0.0029163966299416977,-0.0018473295231221654
2007-06-06 00:00:00,-0.0015901060070672157,-0.003916614024005116,-0.004652515266065804,-0.00492478550490183
2007-06-07 00:00:00,0.0007078393204742461,-0.006215119228818011,-0.011737210221511751,-0.003095738234962231
2007-06-08 00:00:00,0.002122015915119402,0.0062539885130823425,0.0053209988175557665,0.0003852405996738195
2007-06-11 00:00:00,0.0027351332274572204,0.0038685946220191614,-0.0006572802435396152,0.0010993342847887
2007-06-12 00:00:00,8.798944126686692e-05,-0.004927664413418409,-0.005555940182774943,-0.0019954723375942285
2007-06-13 00:00:00,0.001319725497096691,0.0034283537553172483,0.005778435297189244,0.0018620846363042176
2007-06-14 00:00:00,0.0021966435286882025,0.004808604871875843,0.00215446380673856,0.0023148313623906347
2007-06-15 00:00:00,0.001490443626161575,0.006107927712360572,0.0031599941289728317,0.0018640567710646039
2007-06-18 00:00:00,-0.0005252560623304481,6.258605582676324e-05,-0.0003012333353417107,-0.00029381119718352444
2007-06-19 00:00:00,-0.0007007094683366688,0.0008761499468052936,0.0019456927871619456,-1.6831137085504544e-05
2007-06-20 00:00:00,-0.0012271014111666645,-0.00637779028324903,-0.005232857879360675,-0.0015705009937012626
2007-06-21 00:00:00,0.0014918824045633272,0.00427915172110005,0.0013215744875658686,-0.0003228935410918288
2007-06-22 00:00:00,-0.0025411847178409275,-0.004386239739332165,-0.002216969738794372,-0.0014619219279209394
2007-06-25 00:00:00,-0.0028990600017569923,0.0008181760966707863,-0.0010979795447275675,-0.0008145226663339722
2007-06-26 00:00:00,-0.0016740088105726691,-0.0038988806439441692,-0.0027003635104726476,-0.002322696902680832
2007-06-27 00:00:00,0.0009707881034330956,0.00738636363636358,0.004373936890339047,0.0011787127987099577
2007-06-28 00:00:00,0.0014106859460412124,-0.003948110547095318,-0.0004838765423563762,0.0004959213398467721
2007-06-29 00:00:00,-0.0019369607325233629,0.00289417390210156,0.0015647152391160546,0.00050413193035026
2007-07-02 00:00:00,0.0018525052928721752,0.006524466750313707,0.002727500280518269,0.0010181584595250204
2007-07-03 00:00:00,0.0020251827067008232,0.001620543505360228,0.0006714124624482842,0.0007423827824351026
2007-07-04 00:00:00,0.0,0.0,0.0,0.0
2007-07-05 00:00:00,0.002284710017574687,-0.005040448039825729,-0.00206449836990652,-0.00047897817988296065
2007-07-06 00:00:00,0.004120638260564524,0.0006254299831134347,0.00060339105774454,0.0007837448589065321
2007-07-09 00:00:00,-0.0013097005151488927,0.001812613288330489,0.0008700820978455592,0.0008272511450129194
2007-07-10 00:00:00,-0.004895960832313362,0.001123034689293867,0.0,0.0010871791946187592
2007-07-11 00:00:00,0.0026357406431207764,0.001620341518135282,-0.00011189340861739172,0.0007291796858053257
2007-07-12 00:00:00,0.0034174553101997684,0.0010577401692384303,0.003271096419871,-0.0014495313936792042
2007-07-13 00:00:00,-8.732861758797839e-05,0.001491702405370221,0.0016387956996628539,-0.0002514440209786528
2007-07-16 00:00:00,-0.0030567685589518723,0.0010550487184262103,0.001164982011307103,0.003627408846443636
2007-07-17 00:00:00,0.0006132282084976293,-0.0009919404835710965,-0.00020534583661313555,-0.0021436483357498703
2007-07-18 00:00:00,-0.0007879530730170448,0.004530222167059783,0.0009584773902031607,0.004078380505587065
2007-07-19 00:00:00,0.0009638131954787799,-0.0001853339099276985,0.0011029034574741026,0.0005511588194757611
2007-07-20 00:00:00,-0.0021883753501400482,0.0035837864557586308,1.7080440333661073e-05,0.005296585599678494
2007-07-23 00:00:00,-0.0007018159487673925,-0.000985100357098867,-0.0003757632691404611,0.0006133227545304099
2007-07-24 00:00:00,-0.0018435607058203685,-0.0028965857266115558,-0.00450231095847109,-0.0008633775483408712
2007-07-25 00:00:00,-0.0017590149516271136,0.002163298102478395,0.0010469946105524652,0.002121205516544711
2007-07-26 00:00:00,-0.0023788546255506526,0.005674108794868626,-0.005126622430259076,0.0035496084811910134
2007-07-27 00:00:00,-0.0019429479819835782,-0.0009812339016312954,-0.007005721770302009,-0.0006055506686554191
2007-07-30 00:00:00,0.0030970710556588177,0.0014732965009207621,0.0036794376708464416,0.00032081741470912917
2007-07-31 00:00:00,-0.003881439661256203,-0.0036778227289444576,-0.0015130685895606844,3.1880171360576526e-06
2007-08-01 00:00:00,0.0008855827134253147,0.0029531192321892163,0.0013075404385023415,0.00012114426496667718
2007-08-02 00:00:00,-0.0017695983011856153,-0.0014108698319226232,0.001608509534310576,-0.00021803326346070406
2007-08-03 00:00:00,-0.0038113809608224525,-0.001965722710240092,-0.005784788596195911,0.0007632828431616279
2007-08-06 00:00:00,0.0018684936382240558,0.0040007385978950705,0.0028658022943786055,0.0012119103645098495
2007-08-07 00:00:00,-0.000799289520426183,-0.0014100049043650476,0.002857612940656784,0.0020193149093918894
2007-08-08 00:00:00,0.0034663585459069335,-0.0018417336853090438,0.002754487915655801,-0.0005449355921697263
2007-08-09 00:00:00,0.002568644818423227,-0.0005535395780799091,-0.008456040644105656,-0.003786126432983372
2007-08-10 00:00:00,-0.0013252054068380037,-0.000553846153846127,-0.0025792892625143837,-0.0004567252797443855
2007-08-13 00:00:00,-0.00115003538570424,-0.0008620158857212123,0.002080957066111777,0.0017837017523034682
2007-08-14 00:00:00,8.856611460461572e-05,-0.0009860109693720087,-0.0031192979407421717,-0.0018697113764452045
2007-08-15 00:00:00,-0.000708466170740385,-0.0028992659305411284,-0.004541056907025998,-0.0005814302290108042
2007-08-16 00:00:00,0.0077986529599431975,0.007795100222717233,0.00042027843446290625,0.0007331176979592513
2007-08-17 00:00:00,-0.0014948997537812536,0.004972375690607711,0.00408724115598047,0.003144098227065628
2007-08-20 00:00:00,0.0037868780273007108,0.0033595992914299266,0.0014818043146656024,0.00037277590824369433
2007-08-21 00:00:00,-0.0005264081417792887,0.0014002191647388695,0.0016972017929415273,0.0013805374112285662
2007-08-22 00:00:00,-0.002984550561797805,-6.079396923841518e-05,0.003145364497349812,0.0005943811926611975
2007-08-23 00:00:00,0.0007043493572811421,0.0005471789883269018,0.00032914111492221565,0.0004429825034604207
2007-08-24 00:00:00,0.0002639450994192938,0.004800388892264751,0.004017663867001309,0.0013981391554451772
2007-08-27 00:00:00,0.0,-0.0018746976294146123,-0.0011901271193748286,-0.0003813541874525539
2007-08-28 00:00:00,0.00017591696719154726,-0.003332323538321802,-0.004947502935691128,-0.002061492424189626
2007-08-29 00:00:00,0.0030780054524668365,0.009483282674771942,0.004321303680050015,0.0025051913661389147
2007-08-30 00:00:00,0.000876731544800835,0.0007226303745635487,0.0006911984517155023,0.0016228799467907784
2007-08-31 00:00:00,8.759635599164817e-05,0.003670718498014036,0.002918296336588355,0.0013192203319298823
2007-09-03 00:00:00,0.0,0.0,0.0,0.0
2007-09-04 00:00:00,0.0029780152404310645,0.005695785119012031,0.0018250845823397643,0.00039979208285356727
